Dates,BANKBARODA.NS Y,CANBK.NS X,Standard Residual,Residual,Y Predicted,Signal,Coint,Trades,Investments,Net Investments,Effective Margin of CANBK.NS X,Effective Margin of BANKBARODA.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of BANKBARODA.NS X,Effective Investment of BANKBARODA.NS Y,Multiplier X,Multiplier Y
2023-02-24,154.60000610351562,271.1000061035156,1.2080142522159734,12.596313591054752,142.00369251246087,,0.1893106212519916,,,,,,,,,,,,,,,
2023-02-27,159.0,276.1000061035156,1.3447663233162832,14.033921326632536,144.96607867336746,,0.2090283381160271,,,,,,,,,,,,,,,
2023-02-28,159.0,279.54998779296875,1.1463674194309184,11.971327709646545,147.02867229035346,,0.1953095167776597,,,,,,,,,,,,,,,
2023-03-01,164.39999389648438,288.79998779296875,1.1414775273899789,11.926464283125682,152.4735296133587,,0.2021582005198574,,,,,,,,,,,,,,,
2023-03-02,164.64999389648438,290.3999938964844,1.0689665677758131,11.178824729874576,153.4711691666098,,0.1947042922635606,,,,,,,,,,,,,,,
2023-03-03,172.89999389648438,305.20001220703125,1.0256926432872124,10.728114240355184,162.1718796561292,,0.1925882287420761,,,,,,,,,,,,,,,
2023-03-06,173.10000610351562,305.6499938964844,1.0108634417873257,10.582840134619374,162.51716596889625,,0.1917384781968747,,,,,,,,,,,,,,,
2023-03-08,174.0,311.5,0.7638615917920004,7.998386638946158,166.00161336105384,,0.1748564496491094,,,,,,,,,,,,,,,
2023-03-09,171.5500030517578,310.3500061035156,0.588802902150363,6.167675915304784,165.38232713645303,,0.1652598814466895,,,,,,,,,,,,,,,
2023-03-10,167.8000030517578,298.20001220703125,0.9020034238626568,9.462813730692147,158.3371893210657,,0.1838284903801506,,,,,,,,,,,,,,,
2023-03-13,163.89999389648438,288.54998779296875,1.0613068858706458,11.152079327535176,152.7479145689492,,0.1910470001306501,,,,,,,,,,,,,,,
2023-03-14,162.39999389648438,286.29998779296875,1.0373748285465747,10.913180088451924,151.48681380803245,,0.1873690342069033,,,,,,,,,,,,,,,
2023-03-15,159.1999969482422,281.1499938964844,1.0143326377828057,10.68360413058889,148.5163928176533,,0.1874742165184129,,,,,,,,,,,,,,,
2023-03-16,159.75,281.6499938964844,1.032566793626817,10.886274798586186,148.8637252014138,,0.1908594067833596,,,,,,,,,,,,,,,
2023-03-17,160.0500030517578,281.75,1.0491864085216005,11.073285312078523,148.9767177396793,,0.1931503663605328,,,,,,,,,,,,,,,
2023-03-20,158.75,278.0,1.1284852292751253,11.92722843049816,146.82277156950184,,0.2008497529529531,,,,,,,,,,,,,,,
2023-03-21,163.0500030517578,284.0,1.1936544734268206,12.631139412718396,150.41886363903942,,0.2059228335245476,,,,,,,,,,,,,,,
2023-03-22,167.39999389648438,284.8500061035156,1.5460651981146678,16.39957682716522,151.00041706931916,,0.2449804427423341,,,,,,,,,,,,,,,
2023-03-23,162.6999969482422,280.6000061035156,1.3307914300310828,14.143901013933087,148.5560959343091,,0.2171150538795389,,,,,,,,,,,,,,,
2023-03-24,159.8000030517578,273.79998779296875,1.4269855736551589,15.200789978744638,144.59921307301315,,0.2321532618816335,,,,,,,,,,,,,,,
2023-03-27,161.25,277.20001220703125,1.3659998042739048,14.576625641154436,146.67337435884556,,0.2261289397193469,,,,,,,,,,,,,,,
2023-03-28,160.75,275.1499938964844,1.4240701171850756,15.227906202636916,145.52209379736308,,0.2370558577914598,,,,,,,,,,,,,,,
2023-03-29,164.4499969482422,281.04998779296875,1.4337304327808702,15.35955475661899,149.0904421916232,,0.234139294860975,,,,,,,,,,,,,,,
2023-03-31,168.85000610351562,284.45001220703125,1.643910371618606,17.657233497760245,151.19277260575538,,0.2670637897816581,,,,,,,,,,,,,,,
2023-04-03,169.1999969482422,287.20001220703125,1.5132018868773538,16.28771136349019,152.912285584752,,0.244605808748,,,,,,,,,,,,,,,
2023-04-05,167.0,284.25,1.461604674387354,15.767542878830028,151.23245712116997,,0.2378474150152473,,,,,,,,,,,,,,,
2023-04-06,166.89999389648438,284.54998779296875,1.4259765810622418,15.413616815007856,151.48637708147652,,0.2359275410059789,,,,,,,,,,,,,,,
2023-04-10,166.1999969482422,283.29998779296875,1.4205946520914932,15.385713740145349,150.81428320809684,,0.2291590888086405,,,,,,,,,,,,,,,
2023-04-11,170.85000610351562,287.8999938964844,1.584259534603048,17.196904016650166,153.65310208686546,,0.2548014624739755,,,,,,,,,,,,,,,
2023-04-12,170.39999389648438,286.1000061035156,1.6292969973639724,17.730135611552043,152.66985828493233,,0.257550299452104,,,,,,,,,,,,,,,
2023-04-13,171.39999389648438,291.25,1.4266754192805662,15.549915182390665,155.8500787140937,,0.227090799408856,,,,,,,,,,,,,,,
2023-04-17,176.35000610351562,297.45001220703125,1.5262281370821802,16.664641910822496,159.68536419269313,,0.2481675015524638,,,,,,,,,,,,,,,
2023-04-18,177.89999389648438,299.20001220703125,1.5578244985692942,17.045157513786307,160.85483638269807,,0.2499430771263311,,,,,,,,,,,,,,,
2023-04-19,177.25,295.04998779296875,1.7115566417452863,18.78240063893716,158.46759936106284,,0.2814723031609552,,,,,,,,,,,,,,,
2023-04-20,177.75,296.6499938964844,1.654238248906751,18.19761427479605,159.55238572520395,,0.2701675352397362,,,,,,,,,,,,,,,
2023-04-21,176.4499969482422,295.29998779296875,1.596701074701085,17.608795285811738,158.84120166243045,,0.2695276776088448,,,,,,,,,,,,,,,
2023-04-24,180.1999969482422,302.95001220703125,1.5025728687400826,16.600116569290833,163.59988037895135,,0.2576468979493539,,,,,,,,,,,,,,,
2023-04-25,184.1000061035156,307.70001220703125,1.5794347347855988,17.488679530202234,166.6113265733134,,0.2718348923044286,,,,,,,,,,,,,,,
2023-04-26,183.5500030517578,309.6499938964844,1.409782812104539,15.640069916938645,167.90993313481917,,0.2444339206805572,,,,,,,,,,,,,,,
2023-04-27,185.75,309.0,1.6280033765650477,18.110348090594755,167.63965190940525,,0.2821363687154435,,,,,,,,,,,,,,,
2023-04-28,187.75,317.45001220703125,1.3306047825272973,14.82047316156732,172.92952683843268,,0.2371227391601592,,,,,,,,,,,,,,,
2023-05-02,188.1000061035156,320.0,1.20954322006072,13.489054115239355,174.61095198827627,,0.218340349569857,,,,,,,,,,,,,,,
2023-05-03,184.5500030517578,319.5,0.9097634905720544,10.15407696092609,174.39592609083172,,0.1906547766867039,,,,,,,,,,,,,,,
2023-05-04,185.1999969482422,323.8500061035156,0.7207022574467821,8.04417084797953,177.15582610026266,,0.1779301375307405,,,,,,,,,,,,,,,
2023-05-05,183.3999938964844,318.54998779296875,0.8429808698277699,9.417414325652942,173.98257957083143,,0.1887725464836681,,,,,,,,,,,,,,,
2023-05-08,183.0,313.20001220703125,1.091867757544176,12.214767835505938,170.78523216449406,,0.2009194119406832,,,,,,,,,,,,,,,
2023-05-09,177.85000610351562,302.8500061035156,1.1923512370002318,13.364157355773273,164.48584874774235,,0.2108117799523604,,,,,,,,,,,,,,,
2023-05-10,178.4499969482422,300.79998779296875,1.34809520655689,15.1361386065021,163.3138583417401,,0.2175672193021544,,,,,,,,,,,,,,,
2023-05-11,178.5,301.1000061035156,1.3257424998306384,14.909773292055291,163.5902267079447,,0.2156199101199037,,,,,,,,,,,,,,,
2023-05-12,178.75,297.0,1.561324170026284,17.60109870210374,161.14890129789626,,0.2491579269511678,,,,,,,,,,,,,,,
2023-05-15,183.8500061035156,303.3999938964844,1.646949605796843,18.6072626396805,165.24274346383513,,0.2377905717738477,,,,,,,,,,,,,,,
