Dates,ABCAPITAL.NS Y,IDFC.NS X,Standard Residual,Residual,Y Predicted,Signal,Coint,Trades,Investments,Net Investments,Effective Margin of IDFC.NS X,Effective Margin of ABCAPITAL.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of ABCAPITAL.NS X,Effective Investment of ABCAPITAL.NS Y,Multiplier X,Multiplier Y
2023-06-07,173.4499969482422,102.5500030517578,0.1006755660893027,1.0450331699522906,172.4049637782899,,0.0902334782002189,,,,,,,,,,,,,,,
2023-06-08,171.9499969482422,101.0,0.1512949965343658,1.56876073196878,170.3812362162734,,0.0940325365577404,,,,,,,,,,,,,,,
2023-06-09,173.9499969482422,101.3499984741211,0.293310724126244,3.0370651947370675,170.91293175350512,,0.0877610066391221,,,,,,,,,,,,,,,
2023-06-12,177.35000610351562,102.5500030517578,0.4580236954614565,4.732990986526687,172.61701511698894,,0.0935391557890339,,,,,,,,,,,,,,,
2023-06-13,177.64999389648438,104.8000030517578,0.189440583973644,1.9527262336578983,175.69726766282648,,0.0754357406480969,,,,,,,,,,,,,,,
2023-06-14,175.5500030517578,103.5,0.1498796592853438,1.5432917768595755,174.00671127489824,,0.0846739979630869,,,,,,,,,,,,,,,
2023-06-15,174.1999969482422,105.5999984741211,-0.2546176005849272,-2.616935745396688,176.81693269363888,,0.0754496405395038,,,,,,,,,,,,,,,
2023-06-16,178.0,108.3000030517578,-0.2366872897868055,-2.428388039334237,180.42838803933424,,0.0789035553512546,,,,,,,,,,,,,,,
2023-06-19,179.4499969482422,106.9000015258789,0.0833785661444453,0.8547615466667082,178.59523540157548,,0.0880166335230991,,,,,,,,,,,,,,,
2023-06-20,179.60000610351562,105.5,0.2742534905708358,2.8093430243497157,176.7906630791659,,0.0812777571560678,,,,,,,,,,,,,,,
2023-06-21,180.10000610351562,102.8000030517578,0.6664342935962241,6.8287860307953,173.27122007272033,,0.078312133345106,,,,,,,,,,,,,,,
2023-06-22,171.64999389648438,99.9000015258789,0.2204155423840695,2.2584616118055862,169.3915322846788,,0.0633157424532714,,,,,,,,,,,,,,,
2023-06-23,175.0,98.3000030517578,0.7491480462115058,7.678398227940988,167.321601772059,,0.0729120669233867,,,,,,,,,,,,,,,
2023-06-26,181.25,100.0,1.118358468377583,11.46426406011227,169.78573593988773,,0.0779395958256773,,,,,,,,,,,,,,,
