Dates,AXISBANK.NS Y,RBLBANK.NS X,Standard Residual,Residual,Y Predicted,Signal,Coint,Trades,Investments,Net Investments,Effective Margin of RBLBANK.NS X,Effective Margin of AXISBANK.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of AXISBANK.NS X,Effective Investment of AXISBANK.NS Y,Multiplier X,Multiplier Y
2023-05-22,917.5499877929688,143.1999969482422,1.7936558343224502,141.8226458588432,775.7273419341255,,0.6026672231406612,1.0,2021.2000122070312,20.212000122070314,10.53,9.682000122070313,97.0,19.676427309022728,397.699951171875,1967.6427309022724,420.8999633789063,-23.20001220703125,1053.0,968.2000122070312,6.0,1.0
2023-05-23,916.1500244140624,147.4499969482422,1.7372461271063262,137.66137323730504,778.4886511767575,,0.5826459311008254,,,,,,,,,,,,,,,
2023-05-24,917.7000122070312,145.4499969482422,1.7617330312529929,139.94640990413143,777.7536023028998,,0.5694571624777323,,,,,,,,,,,,,,,
2023-05-25,921.0499877929688,147.0500030517578,1.7829591108319935,141.98326892148611,779.0667188714826,,0.6034653699736905,,,,,,,,,,,,,,,
2023-05-26,926.9500122070312,148.35000610351562,1.8378563702142143,146.69314168302822,780.256870524003,,0.5651382157192049,,,,,,,,,,,,,,,
2023-05-29,929.7999877929688,153.75,1.8236647571460207,145.9393216210084,783.8606661719604,,0.5538365287789552,,,,,,,,,,,,,,,
2023-05-30,937.4500122070312,163.0,1.83925756703082,147.53709363967243,789.9129185673588,,0.543799660429164,Individual Breakup,,Lot AXISBANK.NS Y,Lot  RBLBANK.NS X,Total Profit,Total Trade,,,,,,,,,
2023-05-31,914.8499755859376,162.10000610351562,1.5552012514965166,124.96125976082874,789.8887158251088,,0.4742965308090327,Margin of RBLBANK.NS X,Margin of AXISBANK.NS Y,1,1,397.699951171875,1,,,,,,,,,
2023-06-01,919.7000122070312,168.5,1.5568466900023372,125.26605463107283,794.4339575759584,,0.4691142634304703,1,1,,,,,,,,,,,,,
2023-06-02,926.0999755859376,169.14999389648438,1.6203457334010978,130.5696584786633,795.5303171072742,,0.5427384631381429,,,,,,,,,,,,,,,
2023-06-05,950.8499755859376,173.1999969482422,1.8806353037516763,151.9069418077529,798.9430337781846,,0.6060429962776961,,,,,,,,,,,,,,,
2023-06-06,968.2000122070312,175.5,2.0587060995078907,166.78466736789142,801.4153448391398,1.0,0.6721193863867085,,,,,,,,,,,,,,,
2023-06-07,976.75,175.75,2.142488668869272,174.15308998736816,802.5969100126318,,0.6932588195043037,,,,,,,,,,,,,,,
2023-06-08,962.0999755859376,173.4499969482422,1.9650413001250977,160.2094775228835,801.890498063054,,0.6292768475561539,,,,,,,,,,,,,,,
2023-06-09,974.75,174.75,2.090426059810634,171.00884622627655,803.7411537737235,,0.6740040924345205,,,,,,,,,,,,,,,
2023-06-12,974.2000122070312,177.9499969482422,2.037139313277188,167.1243596511314,807.0756525558999,,0.6064997697789094,,,,,,,,,,,,,,,
2023-06-13,985.8499755859376,178.64999389648438,2.1523479020265093,177.18007842718885,808.6698971587487,,0.6952014714834704,,,,,,,,,,,,,,,
2023-06-14,977.7000122070312,173.35000610351562,2.083540348612618,172.08930934616262,805.6107028608686,,0.6630083136931333,,,,,,,,,,,,,,,
2023-06-15,977.1500244140624,166.64999389648438,2.1225096119677054,175.92304355953092,801.2269808545316,,0.6751697839868226,,,,,,,,,,,,,,,
2023-06-16,981.5499877929688,173.35000610351562,2.093966883145039,174.02510274640122,807.5248850465675,,0.663940677610371,,,,,,,,,,,,,,,
2023-06-19,965.6500244140624,171.9499969482422,1.9010776385687491,158.3716613417355,807.278363072327,,0.5867229107175101,,,,,,,,,,,,,,,
2023-06-20,974.8499755859376,172.64999389648438,1.9879572491456008,166.12082536652963,808.7291502194079,,0.679092312490643,,,,,,,,,,,,,,,
2023-06-21,966.0,172.14999389648438,1.8719156996722464,156.83406430419666,809.1659356958033,,0.5828355902906776,,,,,,,,,,,,,,,
2023-06-22,966.5999755859376,166.9499969482422,1.9176687064499789,161.1070946024074,805.4928809835301,,0.6058052480255824,,,,,,,,,,,,,,,
2023-06-23,958.4000244140624,166.5,1.811788761940986,152.52397072559893,805.8760536884636,,0.589972686207599,,,,,,,,,,,,,,,
2023-06-26,960.5499877929688,165.9499969482422,1.830093558005041,154.38081142003398,806.1691763729348,,0.5924524698358323,,,,,,,,,,,,,,,
2023-06-27,973.25,174.1999969482422,1.8766297638223288,158.61335350868762,814.6366464913124,,0.5975353974646925,,,,,,,,,,,,,,,
2023-06-28,978.2000122070312,176.0,1.89863955223935,160.85983811680808,817.3401740902232,,0.6007425725113217,,,,,,,,,,,,,,,
2023-06-30,987.4500122070312,181.9499969482422,1.9225846016912056,163.24143068050137,824.2085815265299,,0.5841573241151897,,,,,,,,,,,,,,,
2023-07-03,982.0999755859376,184.1999969482422,1.8142219292288395,154.30871877920652,827.791256806731,,0.6827431324840106,,,,,,,,,,,,,,,
2023-07-04,970.7000122070312,182.5,1.6825306627656464,143.31410051611033,827.3859116909209,,0.5658778507709401,,,,,,,,,,,,,,,
2023-07-05,966.5,190.6499938964844,1.5174409661252133,129.2260545254851,837.2739454745149,,0.5151969768251998,,,,,,,,,,,,,,,
2023-07-06,980.9500122070312,187.0,1.710914568715918,145.90873669572784,835.0412755113034,,0.6705456346868107,,,,,,,,,,,,,,,
2023-07-07,976.7000122070312,184.6999969482422,1.67118570450971,142.75283437828193,833.9471778287493,,0.6575898997656812,,,,,,,,,,,,,,,
2023-07-10,964.0499877929688,185.3000030517578,1.4986044292025689,128.1130796662693,835.9369081266994,,0.6286866988324915,,,,,,,,,,,,,,,
2023-07-11,953.2000122070312,193.8999938964844,1.2432599818583483,106.24104481596169,846.9589673910696,,0.5597566355190835,,,,,,,,,,,,,,,
