Dates,DRREDDY.NS Y,LUPIN.NS X,Standard Residual,Residual,Y Predicted,Signal,Coint,Trades,Investments,Net Investments,Effective Margin of LUPIN.NS X,Effective Margin of DRREDDY.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of DRREDDY.NS X,Effective Investment of DRREDDY.NS Y,Multiplier X,Multiplier Y
2023-05-29,4556.25,805.7000122070312,0.1343197782087387,29.686070599138475,4526.5639294008615,,0.0034399748175793,,,,,,,,,,,,,,,
2023-05-30,4518.89990234375,803.5999755859375,-0.0180220839643646,-3.9830231865471433,4522.882925530297,,0.0034699204121541,,,,,,,,,,,,,,,
2023-05-31,4501.0498046875,804.5,-0.1054146694558443,-23.29754413617684,4524.347348823677,,0.0034108515446773,,,,,,,,,,,,,,,
2023-06-01,4552.0498046875,812.1500244140625,0.0654478793047797,14.46453496648337,4537.585269721017,,0.0029719313506735,,,,,,,,,,,,,,,
2023-06-02,4610.4501953125,816.9500122070312,0.2910900302146572,64.33571737082457,4546.114477941675,,0.0028577059379748,,,,,,,,,,,,,,,
2023-06-05,4603.5498046875,820.2999877929688,0.2332595694982636,51.55672479578061,4551.993079891719,,0.0030289686378538,,,,,,,,,,,,,,,
2023-06-06,4636.64990234375,821.6500244140625,0.3714090355793699,82.10206586859294,4554.547836475157,,0.0030250228711658,,,,,,,,,,,,,,,
2023-06-07,4673.75,817.6500244140625,0.5695712125701021,125.94602632454736,4547.803973675453,,0.0035439976162755,,,,,,,,,,,,,,,
2023-06-08,4649.39990234375,811.8499755859375,0.5061945161617492,111.87396225863996,4537.52594008511,,0.0033005291524741,,,,,,,,,,,,,,,
2023-06-09,4666.7998046875,806.4000244140625,0.6296162971962059,138.99525273436484,4527.804551953135,,0.0034644292423858,,,,,,,,,,,,,,,
2023-06-12,4675.64990234375,818.9000244140625,0.5751624739565916,126.86808299324092,4548.781819350509,,0.0030970140425605,,,,,,,,,,,,,,,
2023-06-13,4702.0,817.4500122070312,0.7080467445316405,156.05548824538528,4545.944511754615,,0.0031787623238587,,,,,,,,,,,,,,,
2023-06-14,4699.0,818.75,0.6850583937558689,150.982516451395,4548.017483548605,,0.0030709635801623,,,,,,,,,,,,,,,
2023-06-15,4803.4501953125,834.75,1.036247731162733,228.4852748482917,4574.964920464208,,0.0035101248187316,,,,,,,,,,,,,,,
