Dates,ICICIGI.NS Y,HDFCAMC.NS X,Standard Residual,Residual,Y Predicted,Signal,Trades,Investments,Net Investments,Effective Margin of HDFCAMC.NS X,Effective Margin of ICICIGI.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of ICICIGI.NS X,Effective Investment of ICICIGI.NS Y,Multiplier X,Multiplier Y
2022-12-09,1247.949951171875,2253.050048828125,-0.9491241484987828,-57.70360469912066,1305.6535558709957,,,,,,,,,,,,,,,,
2022-12-12,1229.8499755859375,2237.800048828125,-1.1723158876864406,-71.36185093059726,1301.2118265165348,,,,,,,,,,,,,,,,
2022-12-13,1224.449951171875,2248.14990234375,-1.3031404422255448,-79.46412549196157,1303.9140766638366,,,,,,,,,,,,,,,,
2022-12-14,1243.699951171875,2270.699951171875,-1.086951039527649,-66.35742509026977,1310.0573762621448,,,,,,,,,,,,,,,,
2022-12-15,1234.199951171875,2257.39990234375,-1.1767509343785307,-71.93860507692307,1306.138556248798,,,,,,,,,,,,,,,,
2022-12-16,1236.449951171875,2238.550048828125,-1.049332675593049,-64.21792496876378,1300.6678761406388,,,,,,,,,,,,,,,,
2022-12-19,1248.3499755859375,2290.800048828125,-1.0907697973571984,-66.8408021824971,1315.1907777684346,,,,,,,,,,,,,,,,
2022-12-20,1236.449951171875,2273.85009765625,-1.2028195757523863,-73.80875918475203,1310.258710356627,,,,,,,,,,,,,,,,
2022-12-21,1224.4000244140625,2228.60009765625,-1.187439763178303,-72.95280390876269,1297.3528283228252,,,,,,,,,,,,,,,,
2022-12-22,1239.75,2183.10009765625,-0.7269383618341451,-44.6729909493256,1284.4229909493256,,,,,,,,,,,,,,,,
2022-12-23,1223.5999755859375,2075.85009765625,-0.4962179824778707,-30.47834211056943,1254.078317696507,,,,,,,,,,,,,,,,
2022-12-26,1238.699951171875,2135.699951171875,-0.5235156713968533,-32.171061158726616,1270.8710123306016,,,,,,,,,,,,,,,,
2022-12-27,1242.75,2164.449951171875,-0.5875800111097805,-36.122531843362594,1278.8725318433626,,,,,,,,,,,,,,,,
2022-12-28,1236.0999755859375,2154.39990234375,-0.6471936544329309,-39.7982506043868,1275.8982261903243,,,,,,,,,,,,,,,,
2022-12-29,1235.75,2183.35009765625,-0.7829002965560181,-48.17181544019695,1283.921815440197,,,,,,,,,,,,,,,,
2022-12-30,1236.800048828125,2181.5,-0.7545544939538891,-46.44369070523862,1283.2437395333636,,,,,,,,,,,,,,,,
2023-01-02,1241.3499755859375,2190.050048828125,-0.7174308513849951,-44.18260844708311,1285.5325840330206,,,,,,,,,,,,,,,,
2023-01-03,1267.5999755859375,2189.64990234375,-0.2883490852741734,-17.755715778799413,1285.355691364737,,,,,,,,,,,,,,,,
2023-01-04,1249.1500244140625,2181.0,-0.5466630972276977,-33.65404585850888,1282.8040702725714,,,,,,,,,,,,,,,,
2023-01-05,1277.0,2199.39990234375,-0.1779898902518192,-10.944307177871451,1287.9443071778717,,,,,,,,,,,,,,,,
2023-01-06,1271.699951171875,2135.39990234375,0.0292974921172363,1.8003644895361504,1269.8995866823388,0.0,,,,,,,,,,,,,,,
2023-01-09,1260.699951171875,2172.10009765625,-0.317151104106819,-19.47892104964853,1280.1788722215235,,,,,,,,,,,,,,,,
2023-01-10,1241.699951171875,2143.050048828125,-0.4922575216825297,-30.221972669124625,1271.9219238409996,,,,,,,,,,,,,,,,
