Dates,HEROMOTOCO.NS Y,BAJAJ-AUTO.NS X,Standard Residual,Residual,Y Predicted,Signal,Coint,Trades,Investments,Net Investments,Effective Margin of BAJAJ-AUTO.NS X,Effective Margin of HEROMOTOCO.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of HEROMOTOCO.NS X,Effective Investment of HEROMOTOCO.NS Y,Multiplier X,Multiplier Y
2024-01-19,4399.75,7136.5498046875,1.9874512352036424,345.85779485956937,4053.892205140431,,0.0952266646138803,,,,,,,,,,,,,,,
2024-01-23,4444.2001953125,7095.89990234375,2.278548663975723,397.5582640053199,4046.64193130718,,0.1625082650767234,,,,,,,,,,,,,,,
2024-01-24,4433.64990234375,7212.85009765625,1.873334222121306,327.2373276208227,4106.412574722927,,0.1323332778827827,,,,,,,,,,,,,,,
2024-01-25,4442.14990234375,7597.5,0.9258597833665564,161.23447872671204,4280.915423617038,,0.0654359151362886,,,,,,,,,,,,,,,
2024-01-29,4593.5,7548.7998046875,1.8561752647985412,324.12422546956986,4269.37577453043,,0.0958838394616324,,,,,,,,,,,,,,,
2024-01-30,4588.35009765625,7566.39990234375,1.7264086514255828,301.8918732614848,4286.458224394765,,0.0940189278520342,,,,,,,,,,,,,,,
2024-01-31,4621.5498046875,7667.5498046875,1.6061658666997456,281.0626748921932,4340.487129795307,,0.0760521649977352,,,,,,,,,,,,,,,
2024-02-01,4586.7001953125,7655.75,1.3936483632383552,243.9406817907875,4342.7595135217125,,0.0740719351602143,,,,,,,,,,,,,,,
2024-02-02,4717.2998046875,7738.2001953125,1.8668489041984648,327.30977459467067,4389.990030092829,,0.107986024492488,,,,,,,,,,,,,,,
2024-02-05,4746.64990234375,7658.25,2.170131225955485,382.211632276043,4364.438270067707,,0.1251574558612914,,,,,,,,,,,,,,,
2024-02-06,4783.4501953125,7720.39990234375,2.148995388123445,379.5983359338288,4403.851859378671,,0.1208044856593388,,,,,,,,,,,,,,,
2024-02-07,4793.35009765625,7701.89990234375,2.1851943573621693,387.3456556943838,4406.004441961866,,0.1243295502753339,,,,,,,,,,,,,,,
2024-02-08,4807.89990234375,7757.25,2.06001474607589,366.0224464305829,4441.877455913167,,0.1177667601173325,,,,,,,,,,,,,,,
2024-02-09,4908.85009765625,7784.85009765625,2.4765602548355234,442.1078692258852,4466.742228430365,,0.1783128025462925,,,,,,,,,,,,,,,
2024-02-12,4687.5,7829.9501953125,1.085838566249003,193.82553666332387,4493.674463336676,,0.043139056756118,,,,,,,,,,,,,,,
2024-02-13,4744.7998046875,7917.39990234375,1.142315295582169,203.5993559808394,4541.200448706661,,0.041680872102091,,,,,,,,,,,,,,,
2024-02-14,4814.0498046875,8083.2998046875,1.0573673210544794,188.00359784963348,4626.0462068378665,,0.0385856394981746,,,,,,,,,,,,,,,
