Dates,COFORGE.NS Y,FSL.NS X,Standard Residual,Residual,Y Predicted,Signal,Coint,Trades,Investments,Net Investments,Effective Margin of FSL.NS X,Effective Margin of COFORGE.NS Y,Trade Length,Percentage Return,Profit,Net Percentage Return,Long Profit,Short Profit,Effective Investment of COFORGE.NS X,Effective Investment of COFORGE.NS Y,Multiplier X,Multiplier Y
2023-07-25,4687.75,138.0500030517578,0.8310913957588119,252.52226041946236,4435.227739580538,,0.0062137443140605,,,,,,,,,,,,,,,
2023-07-26,4716.14990234375,137.3000030517578,0.9639437161178096,292.6847562530238,4423.465146090726,,0.0067621258704406,,,,,,,,,,,,,,,
2023-07-27,4692.7001953125,137.3000030517578,0.8825691301087482,267.7960993615416,4424.904095950958,,0.0062563516777301,,,,,,,,,,,,,,,
2023-07-28,4672.2998046875,140.85000610351562,0.602415356391366,182.5587324263888,4489.741072261111,,0.0022002153286582,,,,,,,,,,,,,,,
2023-07-31,4703.7001953125,144.5,0.4837093469434814,145.75606245153904,4557.944132860961,,0.0010203437395506,,,,,,,,,,,,,,,
2023-08-01,4845.4501953125,146.8000030517578,0.8104609039543922,242.3313348579541,4603.118860454546,,0.0011177550909181,,,,,,,,,,,,,,,
2023-08-02,4757.10009765625,144.8000030517578,0.6295411675503525,186.81147529929785,4570.288622356952,,0.0014377796154264,,,,,,,,,,,,,,,
2023-08-03,4765.25,143.85000610351562,0.709524004780045,209.29195704781887,4555.958042952181,,0.0016084161920312,,,,,,,,,,,,,,,
2023-08-04,4888.14990234375,149.10000610351562,0.7930032596562128,232.6610587609639,4655.488843582786,,0.002609651495944,,,,,,,,,,,,,,,
2023-08-07,4942.64990234375,147.5500030517578,1.06922785956747,312.8473031324738,4629.802599211276,,0.0031105028590168,,,,,,,,,,,,,,,
2023-08-08,4980.89990234375,146.85000610351562,1.2374297239896657,361.3511856109726,4619.548716732777,,0.0012543323226103,,,,,,,,,,,,,,,
2023-08-09,5067.9501953125,149.0500030517578,1.3888259317418106,403.21939652726815,4664.730798785232,,0.0010786676022142,,,,,,,,,,,,,,,
2023-08-10,5146.89990234375,148.4499969482422,1.6923369843237688,488.6934169048809,4658.206485438869,,0.0009281777742676,,,,,,,,,,,,,,,
2023-08-11,5267.89990234375,147.8000030517578,2.1459867755666013,616.7448062097565,4651.1550961339935,1.0,0.0019398851238904,,,,,,,,,,,,,,,
2023-08-14,5277.0498046875,146.9499969482422,2.223589730981814,637.1638357671536,4639.885968920346,,0.0028135112053607,,,,,,,,,,,,,,,
2023-08-16,5075.9501953125,148.25,1.4274299929951166,407.12191315317705,4668.828282159323,,0.0023883750565493,,,,,,,,,,,,,,,
2023-08-17,5005.2001953125,147.8000030517578,1.2019605572196954,341.92824437623494,4663.271950936265,,0.0044765987768458,,,,,,,,,,,,,,,
2023-08-18,4920.14990234375,148.9499969482422,0.8195710802332532,233.02796457359275,4687.121937770157,,0.0028619291458863,,,,,,,,,,,,,,,
2023-08-21,4996.5,155.25,0.6536329695404537,185.46423846020664,4811.035761539793,,0.0031271657171271,,,,,,,,,,,,,,,
2023-08-22,4961.0,158.3000030517578,0.3142794099471615,89.03219462735069,4871.967805372649,,0.0028744721325765,,,,,,,,,,,,,,,
2023-08-23,4913.10009765625,156.89999389648438,0.2351033218434296,66.51611670476086,4846.583980951489,,0.0032552686456401,,,,,,,,,,,,,,,
2023-08-24,5390.85009765625,156.5500030517578,1.9314495725784768,548.0913736063403,4842.75872404991,,0.0060908233878847,,,,,,,,,,,,,,,
2023-08-25,5256.2001953125,168.1999969482422,0.6519236972910945,184.8735104826392,5071.326684829861,,0.0024964591588879,,,,,,,,,,,,,,,
2023-08-28,5171.89990234375,163.85000610351562,0.6483605692104802,183.9642891117328,4987.935613232017,,0.0024839604827353,,,,,,,,,,,,,,,
2023-08-29,5225.60009765625,161.3000030517578,1.005947733805686,285.7070387106842,4939.893058945566,,0.0021685776415002,,,,,,,,,,,,,,,
2023-08-30,5298.25,160.25,1.321746187371296,375.46858952807816,4922.781410471922,,0.0030391975847514,,,,,,,,,,,,,,,
2023-08-31,5466.4501953125,163.1999969482422,1.6944440416430042,482.2091118922445,4984.241083420256,,0.0038400267890306,,,,,,,,,,,,,,,
2023-09-01,5451.89990234375,167.8000030517578,1.3116588502712565,373.41761523346577,5078.482287110284,,0.002603892052691,,,,,,,,,,,,,,,
2023-09-04,5489.0,170.64999389648438,1.22959560237117,349.9725175226331,5139.027482477367,,0.0023298664838416,,,,,,,,,,,,,,,
2023-09-05,5611.5,168.14999389648438,1.813297632389533,517.0249636429526,5094.475036357047,,0.0029013994001601,,,,,,,,,,,,,,,
2023-09-06,5625.60009765625,168.0500030517578,1.8483192137749689,527.5474708321653,5098.052626824085,,0.0018714177013504,,,,,,,,,,,,,,,
2023-09-07,5610.35009765625,166.5500030517578,1.8772046119803745,535.3078455723635,5075.042252083887,,0.0026312354065159,,,,,,,,,,,,,,,
2023-09-08,5550.60009765625,169.1999969482422,1.46085853364416,416.0427589345172,5134.557338721733,,0.0022719365199027,,,,,,,,,,,,,,,
2023-09-11,5515.7001953125,171.0500030517578,1.1890780533470826,338.2721402454072,5177.428055067093,,0.0022864726791412,,,,,,,,,,,,,,,
2023-09-12,5459.5,157.8000030517578,1.9183926964906624,547.4737411447422,4912.026258855258,,0.0026677218156403,,,,,,,,,,,,,,,
2023-09-13,5437.14990234375,163.8000030517578,1.3932843561945394,397.0368216789857,5040.113080664764,,0.0015603630666795,,,,,,,,,,,,,,,
2023-09-14,5456.64990234375,165.10000610351562,1.3501162370323343,384.1311669242141,5072.518735419536,,0.0034265424386508,,,,,,,,,,,,,,,
2023-09-15,5618.89990234375,169.39999389648438,1.5916119497484993,453.6402147378003,5165.25968760595,,0.0037390953299994,,,,,,,,,,,,,,,
2023-09-18,5544.89990234375,166.6999969482422,1.5111154754755145,431.42312269851664,5113.476779645233,,0.0042274250511422,,,,,,,,,,,,,,,
2023-09-20,5418.0,163.75,1.2702551979322447,363.24691583516505,5054.753084164835,,0.0037262782846029,,,,,,,,,,,,,,,
2023-09-21,5336.2998046875,160.89999389648438,1.1829679866442366,338.775735426153,4997.524069261347,,0.0030176163361234,,,,,,,,,,,,,,,
2023-09-22,5293.4501953125,162.0,0.9422067894431418,269.744257010605,5023.705938301895,,0.0016750393795599,,,,,,,,,,,,,,,
2023-09-25,5285.89990234375,164.25,0.7370138724460732,210.3957101310889,5075.504192212661,,0.0016320591396519,,,,,,,,,,,,,,,
2023-09-26,5193.2001953125,163.4499969482422,0.4585639719448108,130.57439988614988,5062.62579542635,,0.0013076160514818,,,,,,,,,,,,,,,
2023-09-27,5204.9501953125,164.75,0.3897263561546158,110.62794291962472,5094.322252392875,,0.0013746775024956,,,,,,,,,,,,,,,
2023-09-28,5123.2998046875,163.75,0.1647435668192282,46.64270515551471,5076.657099531985,,0.0014017763387415,,,,,,,,,,,,,,,
2023-09-29,5104.4501953125,167.5500030517578,-0.1990553237729563,-56.2110341549369,5160.661229467437,0.0,0.0016309748040175,,,,,,,,,,,,,,,
2023-10-03,5106.60009765625,163.85000610351562,0.0792951219793844,22.36513562564687,5084.234962030603,,0.00130558857166,,,,,,,,,,,,,,,
2023-10-04,5135.75,161.39999389648438,0.3575279074593862,100.64427087562215,5035.105729124378,,0.0008384845962187,,,,,,,,,,,,,,,
2023-10-05,5205.7001953125,163.14999389648438,0.4555344494219104,127.7192045728043,5077.980990739696,,0.0010665129712073,,,,,,,,,,,,,,,
2023-10-06,5185.5498046875,163.60000610351562,0.3331732824403757,93.14078761721066,5092.409017070289,,0.0005510902027665,,,,,,,,,,,,,,,
2023-10-09,5138.75,160.35000610351562,0.400335103861762,111.36069807538934,5027.389301924611,,0.0002380337400531,,,,,,,,,,,,,,,
2023-10-10,5196.25,162.0500030517578,0.4508281547744956,124.36616425033117,5071.883835749669,,0.0002623747098269,,,,,,,,,,,,,,,
2023-10-11,5154.64990234375,166.4499969482422,-0.077076145098153,-21.09396097565059,5175.743863319401,,0.0002517757341204,,,,,,,,,,,,,,,
2023-10-12,5096.89990234375,169.9499969482422,-0.6015603008796901,-163.49410334440108,5260.394005688151,,0.0002712218851784,,,,,,,,,,,,,,,
2023-10-13,5006.64990234375,167.5,-0.7592878371930517,-205.21187864999047,5211.8617809937405,,0.0008035341588057,,,,,,,,,,,,,,,
2023-10-16,5040.14990234375,164.4499969482422,-0.396119451957715,-106.85218478524166,5147.002087128992,,0.0010663322653556,,,,,,,,,,,,,,,
2023-10-17,5061.7001953125,163.25,-0.2227691699355168,-60.054585165260505,5121.7547804777605,,0.0004103349497647,,,,,,,,,,,,,,,
2023-10-18,5092.10009765625,166.5,-0.404758746697426,-108.5120060262716,5200.612103682522,,0.0004325062890958,,,,,,,,,,,,,,,
2023-10-19,5108.7998046875,170.89999389648438,-0.736347295592284,-196.45350498537755,5305.253309672878,,8.549988031143321e-05,,,,,,,,,,,,,,,
2023-10-20,5000.10009765625,166.85000610351562,-0.833656165159544,-220.1184015762974,5220.218499232547,,5.742705084212878e-05,,,,,,,,,,,,,,,
2023-10-23,4915.39990234375,159.89999389648438,-0.5836256321821728,-152.3520322023396,5067.75193454609,,4.262713484275638e-06,,,,,,,,,,,,,,,
2023-10-25,4899.0498046875,157.0500030517578,-0.439068553067681,-112.324064257602,5011.373868945102,,4.399878618802009e-06,,,,,,,,,,,,,,,
2023-10-26,4904.39990234375,153.10000610351562,-0.0907138682298722,-22.772720718958222,4927.172623062708,,1.9029433874143456e-06,,,,,,,,,,,,,,,
2023-10-27,5008.9501953125,156.0500030517578,0.0139820897524867,3.43790277716289,5005.512292535337,,1.4619908512034356e-06,,,,,,,,,,,,,,,
2023-10-30,4988.64990234375,156.1999969482422,-0.1220640718001985,-29.41328935712136,5018.063191700871,,8.966836731255859e-07,,,,,,,,,,,,,,,
2023-10-31,4984.25,156.0500030517578,-0.1644979227528542,-38.83721188305026,5023.08721188305,,7.656547363401167e-07,,,,,,,,,,,,,,,
2023-11-01,5026.60009765625,155.89999389648438,-0.0051641843150751,-1.1956722442791945,5027.795769900529,,2.856940093097854e-07,,,,,,,,,,,,,,,
2023-11-02,5056.39990234375,157.0,-0.0329527735239758,-7.467086884065793,5063.866989227816,,5.281425899326348e-07,,,,,,,,,,,,,,,
2023-11-03,5083.10009765625,160.60000610351562,-0.3540498592755902,-78.8069771260798,5161.90707478233,,2.084271435961819e-06,,,,,,,,,,,,,,,
2023-11-06,5115.2998046875,159.5500030517578,-0.1228962820764623,-27.04877971209225,5142.348584399592,,2.697279271868553e-05,,,,,,,,,,,,,,,
2023-11-07,5087.60009765625,158.8000030517578,-0.1724367788146175,-37.88138267568502,5125.481480331935,,2.9297969187551883e-05,,,,,,,,,,,,,,,
2023-11-08,5111.7001953125,160.39999389648438,-0.2546082891716819,-55.8460917538996,5167.5462870664,,3.445604219428478e-05,,,,,,,,,,,,,,,
2023-11-09,5128.10009765625,161.14999389648438,-0.2712747308459771,-59.45813176104184,5187.558229417292,,4.783230216529948e-05,,,,,,,,,,,,,,,
